COUNTY,PRECINCT,timing,election_name,VOTER COUNT
COLLIN,134,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,97
COLLIN,134,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,191
COLLIN,134,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,177
COLLIN,134,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,42
COLLIN,134,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,275
COLLIN,134,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,200
COLLIN,134,EV,2020 NOVEMBER 3RD GENERAL ELECTION,4078
COLLIN,134,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,99
COLLIN,134,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,195
COLLIN,135,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,82
COLLIN,135,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,187
COLLIN,135,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,173
COLLIN,135,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,50
COLLIN,135,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,315
COLLIN,135,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,192
COLLIN,135,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2809
COLLIN,135,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,162
COLLIN,135,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,213
COLLIN,136,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,80
COLLIN,136,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,146
COLLIN,136,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,120
COLLIN,136,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,31
COLLIN,136,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,197
COLLIN,136,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,167
COLLIN,136,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1386
COLLIN,136,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,105
COLLIN,136,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,216
COLLIN,137,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,36
COLLIN,137,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,138
COLLIN,137,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,62
COLLIN,137,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,31
COLLIN,137,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,143
COLLIN,137,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,129
COLLIN,137,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1426
COLLIN,137,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,44
COLLIN,137,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,183
COLLIN,138,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,54
COLLIN,138,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,165
COLLIN,138,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,74
COLLIN,138,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,53
COLLIN,138,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,104
COLLIN,138,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,136
COLLIN,138,EV,2020 NOVEMBER 3RD GENERAL ELECTION,966
COLLIN,138,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,81
COLLIN,138,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,215
COLLIN,139,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,104
COLLIN,139,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,161
COLLIN,139,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,165
COLLIN,139,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,55
COLLIN,139,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,306
COLLIN,139,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,210
COLLIN,139,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2884
COLLIN,139,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,137
COLLIN,139,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,228
COLLIN,14,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,56
COLLIN,14,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,104
COLLIN,14,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,99
COLLIN,14,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,33
COLLIN,14,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,226
COLLIN,14,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,128
COLLIN,14,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2228
COLLIN,14,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,94
COLLIN,14,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,150
COLLIN,140,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,88
COLLIN,140,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,367
COLLIN,140,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,135
COLLIN,140,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,82
COLLIN,140,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,222
COLLIN,140,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,399
COLLIN,140,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3375
COLLIN,140,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,166
COLLIN,140,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,648
COLLIN,141,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,144
COLLIN,141,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,320
COLLIN,141,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,172
COLLIN,141,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,54
COLLIN,141,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,311
COLLIN,141,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,216
COLLIN,141,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2391
COLLIN,141,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,150
COLLIN,141,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,308
COLLIN,142,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,90
COLLIN,142,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,166
COLLIN,142,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,191
COLLIN,142,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,28
COLLIN,142,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,327
COLLIN,142,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,193
COLLIN,142,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2161
COLLIN,142,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,171
COLLIN,142,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,236
COLLIN,143,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,51
COLLIN,143,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,158
COLLIN,143,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,90
COLLIN,143,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,28
COLLIN,143,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,139
COLLIN,143,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,158
COLLIN,143,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1568
COLLIN,143,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,62
COLLIN,143,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,228
COLLIN,144,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,93
COLLIN,144,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,220
COLLIN,144,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,122
COLLIN,144,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,71
COLLIN,144,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,212
COLLIN,144,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,188
COLLIN,144,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2019
COLLIN,144,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,83
COLLIN,144,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,294
COLLIN,145,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,42
COLLIN,145,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,81
COLLIN,145,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,78
COLLIN,145,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,23
COLLIN,145,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,135
COLLIN,145,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,100
COLLIN,145,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1184
COLLIN,145,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,58
COLLIN,145,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,108
COLLIN,146,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,99
COLLIN,146,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,207
COLLIN,146,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,149
COLLIN,146,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,36
COLLIN,146,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,365
COLLIN,146,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,214
COLLIN,146,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3286
COLLIN,146,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,163
COLLIN,146,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,283
COLLIN,147,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,31
COLLIN,147,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,88
COLLIN,147,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,61
COLLIN,147,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,22
COLLIN,147,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,108
COLLIN,147,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,113
COLLIN,147,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1375
COLLIN,147,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,46
COLLIN,147,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,137
COLLIN,148,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,33
COLLIN,148,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,81
COLLIN,148,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,43
COLLIN,148,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,122
COLLIN,149,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,82
COLLIN,149,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,284
COLLIN,149,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,117
COLLIN,149,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,44
COLLIN,149,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,219
COLLIN,149,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,247
COLLIN,149,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3099
COLLIN,149,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,125
COLLIN,149,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,418
COLLIN,15,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,22
COLLIN,15,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,56
COLLIN,15,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,71
COLLIN,15,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,31
COLLIN,15,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,114
COLLIN,15,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,102
COLLIN,15,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1064
COLLIN,15,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,63
COLLIN,15,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,122
COLLIN,150,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,101
COLLIN,150,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,377
COLLIN,150,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,51
COLLIN,150,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,9
COLLIN,150,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,63
COLLIN,150,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,87
COLLIN,150,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1255
COLLIN,150,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,142
COLLIN,150,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,529
COLLIN,151,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,32
COLLIN,151,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,82
COLLIN,151,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,84
COLLIN,151,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,12
COLLIN,151,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,119
COLLIN,151,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,91
COLLIN,151,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1184
COLLIN,151,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,74
COLLIN,151,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,102
COLLIN,152,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,6
COLLIN,152,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,10
COLLIN,152,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,14
COLLIN,152,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,2
COLLIN,152,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,13
COLLIN,152,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,3
COLLIN,152,EV,2020 NOVEMBER 3RD GENERAL ELECTION,105
COLLIN,152,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,15
COLLIN,152,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,1
COLLIN,153,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,96
COLLIN,153,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,301
COLLIN,153,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,152
COLLIN,153,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,40
COLLIN,153,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,297
COLLIN,153,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,307
COLLIN,153,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3523
COLLIN,153,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,120
COLLIN,153,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,384
COLLIN,154,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,14
COLLIN,154,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,200
COLLIN,154,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,11
COLLIN,154,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,9
COLLIN,154,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,15
COLLIN,154,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,98
COLLIN,154,EV,2020 NOVEMBER 3RD GENERAL ELECTION,882
COLLIN,154,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,34
COLLIN,154,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,216
COLLIN,155,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,38
COLLIN,155,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,180
COLLIN,155,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,109
COLLIN,155,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,26
COLLIN,155,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,181
COLLIN,155,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,172
COLLIN,155,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2031
COLLIN,155,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,91
COLLIN,155,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,282
COLLIN,156,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,75
COLLIN,156,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,194
COLLIN,156,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,133
COLLIN,156,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,46
COLLIN,156,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,217
COLLIN,156,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,231
COLLIN,156,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2416
COLLIN,156,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,122
COLLIN,156,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,325
COLLIN,157,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,74
COLLIN,157,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,245
COLLIN,157,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,148
COLLIN,157,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,44
COLLIN,157,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,280
COLLIN,157,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,229
COLLIN,157,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2909
COLLIN,157,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,103
COLLIN,157,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,305
COLLIN,158,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,92
COLLIN,158,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,151
COLLIN,158,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,112
COLLIN,158,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,21
COLLIN,158,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,216
COLLIN,158,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,119
COLLIN,158,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1980
COLLIN,158,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,85
COLLIN,158,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,160
COLLIN,159,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,62
COLLIN,159,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,159
COLLIN,159,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,95
COLLIN,159,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,15
COLLIN,159,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,196
COLLIN,159,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,175
COLLIN,159,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2039
COLLIN,159,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,92
COLLIN,159,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,175
COLLIN,16,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,101
COLLIN,16,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,357
COLLIN,16,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,86
COLLIN,16,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,34
COLLIN,16,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,147
COLLIN,16,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,270
COLLIN,16,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2747
COLLIN,16,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,85
COLLIN,16,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,463
COLLIN,160,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,8
COLLIN,160,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,87
COLLIN,160,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,3
COLLIN,160,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,3
COLLIN,160,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,5
COLLIN,160,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,31
COLLIN,160,EV,2020 NOVEMBER 3RD GENERAL ELECTION,263
COLLIN,160,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,7
COLLIN,160,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,46
COLLIN,161,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,5
COLLIN,161,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,34
COLLIN,161,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,6
COLLIN,161,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,2
COLLIN,161,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,16
COLLIN,161,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,20
COLLIN,161,EV,2020 NOVEMBER 3RD GENERAL ELECTION,182
COLLIN,161,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,8
COLLIN,161,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,26
COLLIN,162,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,11
COLLIN,162,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,51
COLLIN,162,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,3
COLLIN,162,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,9
COLLIN,162,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,42
COLLIN,162,EV,2020 NOVEMBER 3RD GENERAL ELECTION,203
COLLIN,162,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,7
COLLIN,162,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,65
COLLIN,163,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,55
COLLIN,163,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,122
COLLIN,163,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,169
COLLIN,163,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,65
COLLIN,163,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,270
COLLIN,163,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,237
COLLIN,163,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3633
COLLIN,163,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,53
COLLIN,163,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,163
COLLIN,164,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,31
COLLIN,164,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,94
COLLIN,164,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,170
COLLIN,164,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,174
COLLIN,164,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,168
COLLIN,164,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,219
COLLIN,164,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1363
COLLIN,164,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,188
COLLIN,164,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,360
COLLIN,165,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,24
COLLIN,165,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,123
COLLIN,165,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,39
COLLIN,165,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,9
COLLIN,165,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,67
COLLIN,165,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,90
COLLIN,165,EV,2020 NOVEMBER 3RD GENERAL ELECTION,703
COLLIN,165,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,27
COLLIN,165,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,125
COLLIN,166,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,86
COLLIN,166,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,285
COLLIN,166,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,152
COLLIN,166,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,33
COLLIN,166,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,258
COLLIN,166,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,244
COLLIN,166,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2865
COLLIN,166,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,125
COLLIN,166,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,328
COLLIN,167,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,97
COLLIN,167,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,207
COLLIN,167,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,245
COLLIN,167,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,75
COLLIN,167,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,424
COLLIN,167,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,223
COLLIN,167,EV,2020 NOVEMBER 3RD GENERAL ELECTION,3492
COLLIN,167,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,182
COLLIN,167,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,349
COLLIN,168,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,30
COLLIN,168,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,181
COLLIN,168,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,66
COLLIN,168,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,24
COLLIN,168,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,97
COLLIN,168,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,164
COLLIN,168,EV,2020 NOVEMBER 3RD GENERAL ELECTION,1414
COLLIN,168,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,43
COLLIN,168,EV,2024 MARCH 5TH REPUBLICAN PRIMARY,219
COLLIN,169,ED,2024 MARCH 5TH DEMOCRATIC PRIMARY,49
COLLIN,169,ED,2024 MARCH 5TH REPUBLICAN PRIMARY,141
COLLIN,169,EV,2020 JULY 14TH DEMOCRATIC PRIMARY RUNOFF,99
COLLIN,169,EV,2020 JULY 14TH REPUBLICAN PRIMARY RUNOFF,23
COLLIN,169,EV,2020 MARCH 3RD DEMOCRATIC PRIMARY,194
COLLIN,169,EV,2020 MARCH 3RD REPUBLICAN PRIMARY,147
COLLIN,169,EV,2020 NOVEMBER 3RD GENERAL ELECTION,2251
COLLIN,169,EV,2024 MARCH 5TH DEMOCRATIC PRIMARY,135
